category,im_url_display,subcategory,description,gender,price,im_url_small,brand_name,im_url_md,product_url,currency,im_url,im_name,product_name,store,product_id
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_mn.jpg,Handbags,"Stuart Weitzman suede sandal. 4.8"" wedge heel; 1"" platform; 3.8"" equiv. Crisscross toe straps. Ankle strap connects to halter. Adjustable buckle closure. Rubber outsole for traction. ""Minky"" is made in Spain.",,435.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_an.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_ak.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Minky-Suede-Wedge-Sandal-Nice-Blue-Wedges/prod188500333_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188500333&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_az.jpg,NMX35K6_az,"Minky Suede Wedge Sandal, Nice Blue",Neiman Marcus,bad15a78
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_mn.jpg,Handbags,"Stuart Weitzman suede sandal. 4.8"" wedge heel; 1"" platform; 3.8"" equiv. Crisscross toe straps. Ankle strap connects to halter. Adjustable buckle closure. Rubber outsole for traction. ""Minky"" is made in Spain.",,435.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_bn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_bk.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Minky-Suede-Wedge-Sandal-Nice-Blue-Wedges/prod188500333_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188500333&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/6/NMX35K6_bz.jpg,NMX35K6_bz,"Minky Suede Wedge Sandal, Nice Blue",Neiman Marcus,bad15a78
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_cn.jpg,Handbags,"          Valentino leather sandal with whipstitched trim. 4.3"" braided jute wedge heel; 1.5"" platform; 2.8"" equiv. Peep toe. Adjustable slingback strap. Lightly padded footbed. Made in Spain of Italian material.",,330.00,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_cn.jpg,Valentino,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_ck.jpg,http://www.neimanmarcus.com/Valentino-Whipstitch-Slingback-Espadrille-Sandal-Ivory-Fuchsia-Sorbet-Wedges/prod183600334_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod183600334&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_cz.jpg,NMX2WUE_cz,"Whipstitch Slingback Espadrille Sandal, Ivory/Fuchsia/Sorbet",Neiman Marcus,bb7c246c
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_cn.jpg,Handbags,"          Valentino leather sandal with whipstitched trim. 4.3"" braided jute wedge heel; 1.5"" platform; 2.8"" equiv. Peep toe. Adjustable slingback strap. Lightly padded footbed. Made in Spain of Italian material.",,330.00,http://images.neimanmarcus.com/ca/2/product_assets/X/2/W/U/E/NMX2WUE_mn.jpg,Valentino,http://images.neimanmarcus.com/ca/2/product_assets/X/2/W/U/E/NMX2WUE_mk.jpg,http://www.neimanmarcus.com/Valentino-Whipstitch-Slingback-Espadrille-Sandal-Ivory-Fuchsia-Sorbet-Wedges/prod183600334_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod183600334&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/2/W/U/E/NMX2WUE_mz.jpg,NMX2WUE_mz,"Whipstitch Slingback Espadrille Sandal, Ivory/Fuchsia/Sorbet",Neiman Marcus,bb7c246c
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_cn.jpg,Handbags,"          Valentino leather sandal with whipstitched trim. 4.3"" braided jute wedge heel; 1.5"" platform; 2.8"" equiv. Peep toe. Adjustable slingback strap. Lightly padded footbed. Made in Spain of Italian material.",,330.00,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_an.jpg,Valentino,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_ak.jpg,http://www.neimanmarcus.com/Valentino-Whipstitch-Slingback-Espadrille-Sandal-Ivory-Fuchsia-Sorbet-Wedges/prod183600334_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod183600334&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/2/W/U/E/NMX2WUE_az.jpg,NMX2WUE_az,"Whipstitch Slingback Espadrille Sandal, Ivory/Fuchsia/Sorbet",Neiman Marcus,bb7c246c
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mn.jpg,Handbags,"Gentle Souls metallic leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mn.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mk.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Rose-Gold-Wedges/prod189230048_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230048&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mz.jpg,NMX36QL_mz," Aria Demi-Wedge Mary Jane Pump, Rose Gold
					",Neiman Marcus,bc4187ca
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mn.jpg,Handbags,"Gentle Souls metallic leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_an.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_ak.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Rose-Gold-Wedges/prod189230048_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230048&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_az.jpg,NMX36QL_az," Aria Demi-Wedge Mary Jane Pump, Rose Gold
					",Neiman Marcus,bc4187ca
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_mn.jpg,Handbags,"Gentle Souls metallic leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_bn.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_bk.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Rose-Gold-Wedges/prod189230048_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230048&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/L/NMX36QL_bz.jpg,NMX36QL_bz," Aria Demi-Wedge Mary Jane Pump, Rose Gold
					",Neiman Marcus,bc4187ca
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bk.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bz.jpg,NMX31JD_bz,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_cn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_ck.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_cz.jpg,NMX31JD_cz,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_mn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_mk.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_mz.jpg,NMX31JD_mz,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/1/J/D/NMX31JD_en.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/2/product_assets/X/3/1/J/D/NMX31JD_ek.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/1/J/D/NMX31JD_ez.jpg,NMX31JD_ez,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_an.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_ak.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/1/J/D/NMX31JD_az.jpg,NMX31JD_az,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/1/J/D/NMX31JD_bn.jpg,Handbags,"Stuart Weitzman suede sandal. 4"" cork wedge sandal; 1.5"" platform; 2.5"" equiv. Open toe. Golden studded trim. Adjustable ankle-wrap strap. Padded footbed. Logo-stamped rubber outsole. ""Wrap Up"" is made in Spain.",,145.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/1/J/D/NMX31JD_zn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/1/J/D/NMX31JD_zk.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Wrap-Up-Suede-Wedge-Sandal-Bisque-Wedges/prod186020206_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod186020206&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/1/J/D/NMX31JD_zz.jpg,NMX31JD_zz,"Wrap Up Suede Wedge Sandal, Bisque",Neiman Marcus,bcef7538
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Handbags,"Eileen Fisher suede pump. 2"" platform wedge heel. Almond toe. Asymmetric d'Orsay silhouette. Back zip eases dress. Leather lining and padded footbed. Rubber outsole. ""Turban"" is imported.",,198.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Eileen Fisher,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_ck.jpg,http://www.neimanmarcus.com/Eileen-Fisher-Turban-Asymmetric-Wedge-Pump-Black-Wedges/prod189270212_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189270212&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cz.jpg,NMX36SG_cz,"Turban Asymmetric Wedge Pump, Black",Neiman Marcus,bd9a6d94
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Handbags,"Eileen Fisher suede pump. 2"" platform wedge heel. Almond toe. Asymmetric d'Orsay silhouette. Back zip eases dress. Leather lining and padded footbed. Rubber outsole. ""Turban"" is imported.",,198.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_an.jpg,Eileen Fisher,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_ak.jpg,http://www.neimanmarcus.com/Eileen-Fisher-Turban-Asymmetric-Wedge-Pump-Black-Wedges/prod189270212_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189270212&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_az.jpg,NMX36SG_az,"Turban Asymmetric Wedge Pump, Black",Neiman Marcus,bd9a6d94
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Handbags,"Eileen Fisher suede pump. 2"" platform wedge heel. Almond toe. Asymmetric d'Orsay silhouette. Back zip eases dress. Leather lining and padded footbed. Rubber outsole. ""Turban"" is imported.",,198.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/S/G/NMX36SG_en.jpg,Eileen Fisher,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/S/G/NMX36SG_ek.jpg,http://www.neimanmarcus.com/Eileen-Fisher-Turban-Asymmetric-Wedge-Pump-Black-Wedges/prod189270212_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189270212&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/S/G/NMX36SG_ez.jpg,NMX36SG_ez,"Turban Asymmetric Wedge Pump, Black",Neiman Marcus,bd9a6d94
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Handbags,"Eileen Fisher suede pump. 2"" platform wedge heel. Almond toe. Asymmetric d'Orsay silhouette. Back zip eases dress. Leather lining and padded footbed. Rubber outsole. ""Turban"" is imported.",,198.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_bn.jpg,Eileen Fisher,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_bk.jpg,http://www.neimanmarcus.com/Eileen-Fisher-Turban-Asymmetric-Wedge-Pump-Black-Wedges/prod189270212_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189270212&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_bz.jpg,NMX36SG_bz,"Turban Asymmetric Wedge Pump, Black",Neiman Marcus,bd9a6d94
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_cn.jpg,Handbags,"Eileen Fisher suede pump. 2"" platform wedge heel. Almond toe. Asymmetric d'Orsay silhouette. Back zip eases dress. Leather lining and padded footbed. Rubber outsole. ""Turban"" is imported.",,198.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_mn.jpg,Eileen Fisher,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_mk.jpg,http://www.neimanmarcus.com/Eileen-Fisher-Turban-Asymmetric-Wedge-Pump-Black-Wedges/prod189270212_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189270212&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/S/G/NMX36SG_mz.jpg,NMX36SG_mz,"Turban Asymmetric Wedge Pump, Black",Neiman Marcus,bd9a6d94
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mn.jpg,Handbags,"Gentle Souls metallic snake-print leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mn.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mk.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Charcoal-Wedges/prod189230044_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230044&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mz.jpg,NMX36QK_mz," Aria Demi-Wedge Mary Jane Pump, Charcoal
					",Neiman Marcus,be1c9882
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mn.jpg,Handbags,"Gentle Souls metallic snake-print leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_an.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_ak.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Charcoal-Wedges/prod189230044_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230044&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_az.jpg,NMX36QK_az," Aria Demi-Wedge Mary Jane Pump, Charcoal
					",Neiman Marcus,be1c9882
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_mn.jpg,Handbags,"Gentle Souls metallic snake-print leather pump. 1"" covered demi-wedge heel. Round toe. Elastic Mary Jane strap. Memory foam footbed. Leather lining. Rubber outsole. ""Aria"" is imported.",,199.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_bn.jpg,Gentle Souls,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_bk.jpg,http://www.neimanmarcus.com/Gentle-Souls-Aria-Demi-Wedge-Mary-Jane-Pump-Charcoal-Wedges/prod189230044_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189230044&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/Q/K/NMX36QK_bz.jpg,NMX36QK_bz," Aria Demi-Wedge Mary Jane Pump, Charcoal
					",Neiman Marcus,be1c9882
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mn.jpg,Handbags,"Stuart Weitzman braided vecchio napa leather sandal. 5"" braided wedge heel; 1"" platform; 4"" equiv. Open toe. Adjustable crisscross ankle strap. Padded footbed. Logo-stamped rubber sole. ""Elixir"" is made in Italy.",,455.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mk.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Elixir-Braided-Leather-Wedge-Sandal-Adobe-Wedges/prod188500315_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188500315&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mz.jpg,NMX35K0_mz,"Elixir Braided Leather Wedge Sandal, Adobe",Neiman Marcus,bf3bd390
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mn.jpg,Handbags,"Stuart Weitzman braided vecchio napa leather sandal. 5"" braided wedge heel; 1"" platform; 4"" equiv. Open toe. Adjustable crisscross ankle strap. Padded footbed. Logo-stamped rubber sole. ""Elixir"" is made in Italy.",,455.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_cn.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_ck.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Elixir-Braided-Leather-Wedge-Sandal-Adobe-Wedges/prod188500315_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188500315&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_cz.jpg,NMX35K0_cz,"Elixir Braided Leather Wedge Sandal, Adobe",Neiman Marcus,bf3bd390
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_mn.jpg,Handbags,"Stuart Weitzman braided vecchio napa leather sandal. 5"" braided wedge heel; 1"" platform; 4"" equiv. Open toe. Adjustable crisscross ankle strap. Padded footbed. Logo-stamped rubber sole. ""Elixir"" is made in Italy.",,455.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_an.jpg,Stuart Weitzman,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_ak.jpg,http://www.neimanmarcus.com/Stuart-Weitzman-Elixir-Braided-Leather-Wedge-Sandal-Adobe-Wedges/prod188500315_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188500315&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/K/0/NMX35K0_az.jpg,NMX35K0_az,"Elixir Braided Leather Wedge Sandal, Adobe",Neiman Marcus,bf3bd390
